,,,,,,,,,
802.11n: A Survival Guide,ed2k://|file|%5B802.11n%EF%BC%9AA.Survival.Guide%282012.4%29%5D.Matthew.Gast.%E6%96%87%E5%AD%97%E7%89%88.pdf|11934920|2d01ed8cc2ccfd88db1ac210a6b793f8|h=jrlwxlo6icbuj3gihgk7jb2cgjtjtwkj|/,ed2k://|file|%5B802.11n%EF%BC%9AA.Survival.Guide%282012.4%29%5D.Matthew.Gast.%E6%96%87%E5%AD%97%E7%89%88.epub|4618839|7f58184c4f2d0242afef5dab73178e2a|h=ossrcp74gr3mnmkx4jz7faqne6uqn25z|/,ed2k://|file|%5B802.11n%EF%BC%9AA.Survival.Guide%282012.4%29%5D.Matthew.Gast.%E6%96%87%E5%AD%97%E7%89%88.mobi|2564844|e5b625008d1ab1b5413c705136e3ab99|h=kfm4tunbws3tviq2nou5a5si4yy65i2y|/,http://115.com/file/e7iy0545#,http://115.com/file/bejzbdar#,http://115.com/file/anez2zvs#,,,
,,,,,,,,,
Clojure Programming,ed2k://|file|%5BClojure.Programming%282012.3%29%5D.Chas.Emerick.%E6%96%87%E5%AD%97%E7%89%88.pdf|9781594|19c552e0c7a03c109b214002e0d52a3f|h=sdskzbpkjljuheqwhqzk5hiwbplffsn3|/,ed2k://|file|%5BClojure.Programming%282012.3%29%5D.Chas.Emerick.%E6%96%87%E5%AD%97%E7%89%88.epub|3837293|04fee31bd45eea265ff078856f6f7f1c|h=27ej5g3ehaf4ty5lon5rwoywh7jgds5f|/,ed2k://|file|%5BClojure.Programming%282012.3%29%5D.Chas.Emerick.%E6%96%87%E5%AD%97%E7%89%88.mobi|3019938|5a6da22164e81f13015811ec6eb2711f|h=7wytd7ejnc2lyy4e6soqjzozsdpyw6kd|/,http://115.com/file/anep610b#,http://115.com/file/e7icdraw#,http://115.com/file/bej1qq5u#,,,
,,,,,,,,,
SharePoint Apps with LightSwitch,ed2k://|file|%5BSharePoint.Apps.with.LightSwitch%282012.4%29%5D.Paul.Ferrill.%E6%96%87%E5%AD%97%E7%89%88.pdf|9297797|fe5fd96c4f6b7463fae7cf2baae07dca|h=74pp5tejfzuiqtqv5d6nzex7i3izez32|/,ed2k://|file|%5BSharePoint.Apps.with.LightSwitch%282012.4%29%5D.Paul.Ferrill.%E6%96%87%E5%AD%97%E7%89%88.epub|5406030|f8286f37a1a80e8bb024bff848eb4b1e|h=foqfbuai2ra5k4c2rcee2dgu7rjlgpud|/,ed2k://|file|%5BSharePoint.Apps.with.LightSwitch%282012.4%29%5D.Paul.Ferrill.%E6%96%87%E5%AD%97%E7%89%88.mobi|5926780|0011ce8c3406056641bf176528fa012f|h=v7yjzeb5bsij7rzcvcmmualqz5xgd2hd|/,http://115.com/file/e7icmfyp#,http://115.com/file/dpwae2rq#,http://115.com/file/dpwaeik1#,,,
,,,,,,,,,
Learning Android,ed2k://|file|%5BLearning.Android%282011.3%29%5D.Marko.Gargenta.%E6%96%87%E5%AD%97%E7%89%88.pdf|10013300|2d95179c4b8006a7662b31b32df59501|h=xxdk5h6wfr2522ibomfvsezfwvv7gfld|/,ed2k://|file|%5BLearning.Android%282011.3%29%5D.Marko.Gargenta.%E6%96%87%E5%AD%97%E7%89%88.epub|5169416|6d0969726499f1f0dbce5b7fcfd6c23b|h=mijeg3bw2idoqwziheyqchvhebbm6ltt|/,ed2k://|file|%5BLearning.Android%282011.3%29%5D.Marko.Gargenta.%E6%96%87%E5%AD%97%E7%89%88.mobi|4294073|6097915e44164934c374099cac63c085|h=olpmh5dwomrrhgv2iap3rbgbtthlqznf|/,http://115.com/file/aneczgsg#,http://115.com/file/bejmz7r3#,http://115.com/file/dpwk6nhe#,,,
,,,,,,,,,
Designing Great Data Products,ed2k://|file|%5BDesigning.Great.Data.Products%282012.3%29%5D.Jeremy.Howard.%E6%96%87%E5%AD%97%E7%89%88.pdf|2937163|456b9c13a5bc7a8ef1e15345fe2edeb0|h=u2nj53jqvdrhpab4rv62ecmn5frblvvt|/,ed2k://|file|%5BDesigning.Great.Data.Products%282012.3%29%5D.Jeremy.Howard.%E6%96%87%E5%AD%97%E7%89%88.epub|2875829|78a7859fa1d6c9c93d863d6cf14dc57c|h=e5vik32gxra33u6paacloiqkngpip6zr|/,ed2k://|file|%5BDesigning.Great.Data.Products%282012.3%29%5D.Jeremy.Howard.%E6%96%87%E5%AD%97%E7%89%88.mobi|745244|d46b58df7e62241ce57c48ae1d541739|h=5323qc3kry65vkewqz3w2evrcw3tqei2|/,http://115.com/file/dpwkchpz#,http://115.com/file/c2kenszm#,http://115.com/file/anec3zpr#,,,
,,,,,,,,,
"Learning iOS Programming, 2nd Edition",ed2k://|file|%5BLearning.iOS.Programming%282nd%2C2012.3%29%5D.Alasdair.Allan.%E6%96%87%E5%AD%97%E7%89%88.pdf|34800745|6842700537b3336665904605ec59921d|h=7kay7yhudy32kyz4vrtqtymtisihpfz2|/,ed2k://|file|%5BLearning.iOS.Programming%282nd%2C2012.3%29%5D.Alasdair.Allan.%E6%96%87%E5%AD%97%E7%89%88.epub|36713140|ef58e608a7252c8e030e6bbf2827565b|h=6rwanbnbeycu6jfszjcxgd6uhrwtsbii|/,ed2k://|file|%5BLearning.iOS.Programming%282nd%2C2012.3%29%5D.Alasdair.Allan.%E6%96%87%E5%AD%97%E7%89%88.mobi|23312869|8f5ccd59a2a7c7f94befef43e6f7033e|h=wyn3gzbe3g4vfhiwegjxli2lqx3mmvwa|/,http://115.com/file/dpwkc8zz#,http://115.com/file/dpwkcrge#,http://115.com/file/e7ijugww#,,,
,,,,,,,,,
Learning CFEngine 3,ed2k://|file|%5BLearning.CFEngine.3%282012.3%29%5D.Diego.Zamboni.%E6%96%87%E5%AD%97%E7%89%88.pdf|7568391|9d778a6de44afb0aec749f110f4d43dd|h=fwkqswredcaaz5pbbj4gbwuixac75kyy|/,ed2k://|file|%5BLearning.CFEngine.3%282012.3%29%5D.Diego.Zamboni.%E6%96%87%E5%AD%97%E7%89%88.epub|2438112|a13fbd2d9379b060520d33c0983796bc|h=fzppmwpy6tgs2j43hn4auxzqb7e2mygj|/,ed2k://|file|%5BLearning.CFEngine.3%282012.3%29%5D.Diego.Zamboni.%E6%96%87%E5%AD%97%E7%89%88.mobi|705532|154ee77a3d21c6def8f03b39e8f255a5|h=75cozrijrwd463ocb3h2tgzb4we4zhbl|/,http://115.com/file/anenas5k#,http://115.com/file/e7i7rl8q#,http://115.com/file/beje0ppr#,,,
,,,,,,,,,
Using Mac OS X Lion Server,ed2k://|file|%5BUsing.Mac.OS.X.Lion.Server%282012.3%29%5D.Charles.Edge.%E6%96%87%E5%AD%97%E7%89%88.pdf|23894403|e7ea31472551585a288dc3855594b764|h=zitjxazbobwry7ekjre332gg3cebqxax|/,ed2k://|file|%5BUsing.Mac.OS.X.Lion.Server%282012.3%29%5D.Charles.Edge.%E6%96%87%E5%AD%97%E7%89%88.epub|14673214|49dffa163e37c5bb3ff73e0c763ea358|h=sdoqdp7oqhg3kea2i66sdd4crwao2c7s|/,ed2k://|file|%5BUsing.Mac.OS.X.Lion.Server%282012.3%29%5D.Charles.Edge.%E6%96%87%E5%AD%97%E7%89%88.mobi|12420247|aee5a111ab81b206164e33345acfa35f|h=sdg3gylk2qyzqbrvplnrt4ei2ca2wlyy|/,http://115.com/file/dpwp9zgs#,http://115.com/file/e7i7r3nw#,http://115.com/file/e7i7rnhm#,,,
,,,,,,,,,
Code Simplicity,ed2k://|file|%5BCode.Simplicity%282012.3%29%5D.Max.Kanat-Alexander.%E6%96%87%E5%AD%97%E7%89%88.pdf|6030276|83b8ac436d5ca7f4b757ec3d9a9f41db|h=mt22zfguh2m2i3olzcsdtbaddyujmveg|/,ed2k://|file|%5BCode.Simplicity%282012.3%29%5D.Max.Kanat-Alexander.%E6%96%87%E5%AD%97%E7%89%88.epub|2176918|a5c368b580013f49f8c8afaf6b138a24|h=fsyvclj6j4jmoecys2f2jprrb2gkuyfc|/,ed2k://|file|%5BCode.Simplicity%282012.3%29%5D.Max.Kanat-Alexander.%E6%96%87%E5%AD%97%E7%89%88.mobi|292610|e649cac85ad7b5f6bcafa2cf85bfad45|h=r5b52nk7atbmnljj74arzluy56hdpyqo|/,http://115.com/file/beje0jwr#,http://115.com/file/dpwp9n4b#,http://115.com/file/beje0ejp#,,,
,,,,,,,,,
Natural Language Annotation for Machine Learning (Early Release),ed2k://|file|%5BNatural.Language.Annotation.for.Machine.Learning%28Early.Release%29%5D.James.Pustejovsky.%E6%96%87%E5%AD%97%E7%89%88.pdf|2229966|b6d89082519c89a1fae6b492a40305c9|h=6hdcmp7lssrjlh4qrst3rcxnj5yjwynh|/,ed2k://|file|%5BNatural.Language.Annotation.for.Machine.Learning%28Early.Release%29%5D.James.Pustejovsky.%E6%96%87%E5%AD%97%E7%89%88.epub|2780715|f36b70af3536abbdb82d0da5d9dfee5e|h=xj2hfocmyftrk7r5qeyec646fq7owonq|/,ed2k://|file|%5BNatural.Language.Annotation.for.Machine.Learning%28Early.Release%29%5D.James.Pustejovsky.%E6%96%87%E5%AD%97%E7%89%88.mobi|1227184|aeefc2efa216783b7a3f84136c95d41f|h=54imxvybblx7wkckckcwrzjahrv7gawv|/,http://115.com/file/bejs5vx3#,http://115.com/file/dpw5ctkz#,http://115.com/file/anef3czr#,,,
,,,,,,,,,
HTML5 Architecture (Early Release),ed2k://|file|%5BHTML5.Architecture%28Early.Release%29%5D.Wesley.Hales.%E6%96%87%E5%AD%97%E7%89%88.pdf|2602370|0ec2f82b59b8d8e6a451d5a5b2cf459a|h=hfiirybs35j3y6ixjm5fnpcdpg37h246|/,http://115.com/file/c2kr1gw9#,,,,,,,
,,,,,,,,,
20 Recipes for Programming PhoneGap,ed2k://|file|%5B20.Recipes.for.Programming.PhoneGap%282012.3%29%5D.Jamie.Munro.%E6%96%87%E5%AD%97%E7%89%88.pdf|6708843|9f505f9265da6031975b111b6eed9b73|h=frbdtlzbllpnyisvnmrmmjosxa5lf326|/,ed2k://|file|%5B20.Recipes.for.Programming.PhoneGap%282012.3%29%5D.Jamie.Munro.%E6%96%87%E5%AD%97%E7%89%88.epub|2235832|a7b26e3aa400ba268bab896cc582a8bc|h=wkb2fimvl665fgm54qnsfta5vhuhoqxa|/,ed2k://|file|%5B20.Recipes.for.Programming.PhoneGap%282012.3%29%5D.Jamie.Munro.%E6%96%87%E5%AD%97%E7%89%88.mobi|283909|b9ce1354ca1833c0c83fd08da5291a81|h=ysgme7vl4zt5w6mztut2svlvsnr7n7q3|/,http://115.com/file/c2kr1jc9#,http://115.com/file/e7ioamv4#,http://115.com/file/e7ioadt2#,,,
,,,,,,,,,
Programming C# 5.0 (Early Release),ed2k://|file|%5BProgramming.C%23.5.0%28Early.Release%29%5D.Ian.Griffiths.%E6%96%87%E5%AD%97%E7%89%88.pdf|4429468|61a01baf27207c77e10c8558d9a85ab7|h=v5pl3b4x6m5zbktvcpaunnsowesp4i6l|/,http://115.com/file/anedxkxr#,,,,,,,
,,,,,,,,,
jQuery UI,ed2k://|file|%5BjQuery.UI%282012.3%29%5D.Eric.Sarrion.%E6%96%87%E5%AD%97%E7%89%88.pdf|10983996|b547cf89a744d3f2def1b1a22705fa3b|h=b3kk65upxtntut6g3qnxhnsxlouqixcy|/,ed2k://|file|%5BjQuery.UI%282012.3%29%5D.Eric.Sarrion.%E6%96%87%E5%AD%97%E7%89%88.epub|7858403|5d28e506d803ac927d2657413289c2e4|h=5r6attuklhamzy5zw2wvnblx4i7w75h6|/,ed2k://|file|%5BjQuery.UI%282012.3%29%5D.Eric.Sarrion.%E6%96%87%E5%AD%97%E7%89%88.mobi|7141483|25319459fe56f9123fbd5e1d2ce79a3f|h=66i3vlr6rnkrmgfxizfljpymkvmejle6|/,http://115.com/file/bejsa8g9#,http://115.com/file/anef2u01#,http://115.com/file/e7il2zb2#,,,
,,,,,,,,,
Introduction to Tornado,ed2k://|file|%5BIntroduction.to.Tornado%282012.3%29%5D.Michael.Dory.%E6%96%87%E5%AD%97%E7%89%88.pdf|12124669|bde0809de19e6ecb93b8d619c0b21783|h=hw6j52wpc42onlotf5u6kmlrzfouvwrv|/,ed2k://|file|%5BIntroduction.to.Tornado%282012.3%29%5D.Michael.Dory.%E6%96%87%E5%AD%97%E7%89%88.epub|3988747|5e6df07b5f14812a7ea22485f146207d|h=4au6eajlmwsfvsfsbtifzhyllur55f6c|/,ed2k://|file|%5BIntroduction.to.Tornado%282012.3%29%5D.Michael.Dory.%E6%96%87%E5%AD%97%E7%89%88.mobi|2678662|07e87938e521948a5572eae0bf31f0dd|h=p6ypkom63l7l3jsphzpkayb4lcspw3l7|/,http://pan.baidu.com/s/1i4a8q4t,,,,,
,,,,,,,,,
Enabling Programmable Self with HealthVault,ed2k://|file|%5BEnabling.Programmable.Self.with.HealthVault%282012.3%29%5D.Vaibhav.Bhandari.%E6%96%87%E5%AD%97%E7%89%88.pdf|10145264|7f610fc16f2c8cd7559edd115dbfb83a|h=at3p3wouq4luviely66qq76wubwvcwwo|/,ed2k://|file|%5BEnabling.Programmable.Self.with.HealthVault%282012.3%29%5D.Vaibhav.Bhandari.%E6%96%87%E5%AD%97%E7%89%88.epub|7027668|4d8fa3dbcec8ff5878ed03fd065d3a3c|h=vc5axjejkm2ycryq6rj4yl7sj4x4x7w3|/,ed2k://|file|%5BEnabling.Programmable.Self.with.HealthVault%282012.3%29%5D.Vaibhav.Bhandari.%E6%96%87%E5%AD%97%E7%89%88.mobi|5565054|76f66e64ede7a317bdc80b47aa453cb6|h=yxyxfsqqqt65tnlqqtqbat6momd2r25x|/,http://115.com/file/bejsbtwv#,http://115.com/file/dpw548p1#,http://115.com/file/c2kxwji0#,,,
,,,,,,,,,
"Programming iOS 5, 2nd Edition",ed2k://|file|%5BProgramming.iOS.5%282nd%2C2012.3%29%5D.Matt.Neuburg.%E6%96%87%E5%AD%97%E7%89%88.pdf|17466484|a1dcf44371b18eb6ac60ef4c0bd3ec46|h=jqxf7lu2yrhds7s73lck53jljdu6vybv|/,ed2k://|file|%5BProgramming.iOS.5%282nd%2C2012.3%29%5D.Matt.Neuburg.%E6%96%87%E5%AD%97%E7%89%88.epub|8913841|7857b2532249adf8073dd37cf8546418|h=heuba67n4bylv7wcvulkx2olhwwttoz3|/,ed2k://|file|%5BProgramming.iOS.5%282nd%2C2012.3%29%5D.Matt.Neuburg.%E6%96%87%E5%AD%97%E7%89%88.mobi|7750088|3ce38397b5650c7208e2befd70fe2d36|h=42saxl3aaa2ryg6acp5yj7iwhyfwfnqz|/,http://115.com/file/dpw2c26z#,http://115.com/file/dpw2cy8u#,http://115.com/file/bej35lm3#,,,
,,,,,,,,,
What is Dart?,ed2k://|file|%5BWhat.is.Dart%EF%BC%9F%282012.3%29%5D.Kathy.Walrath.%E6%96%87%E5%AD%97%E7%89%88.pdf|1788493|2ebdbf1a9b10088349bbb4adef358a06|h=hnnqzgxekqunox4p4jaact5jo22pdcig|/,ed2k://|file|%5BWhat.is.Dart%EF%BC%9F%282012.3%29%5D.Kathy.Walrath.%E6%96%87%E5%AD%97%E7%89%88.epub|5551025|6a13094d44eebd89d01d1d2d4547d5f4|h=fikwuahhyybf7m27yzm5zx2g5bnsjzox|/,ed2k://|file|%5BWhat.is.Dart%EF%BC%9F%282012.3%29%5D.Kathy.Walrath.%E6%96%87%E5%AD%97%E7%89%88.mobi|761491|95f156d0ba9095d8f8a79b3a264d8130|h=qv6ce6oggdm2vum4ys7yfr5ai573daus|/,http://115.com/file/c22qn7gs#,http://115.com/file/ann73ax5#,http://115.com/file/c22qnfe6#,,,
,,,,,,,,,
Drupal Development Tricks for Designers,ed2k://|file|%5BDrupal.Development.Tricks.for.Designers%282012.3%29%5D.Dani.Nordin.%E6%96%87%E5%AD%97%E7%89%88.pdf|7796465|3a486696f0982a2cf547eb66f2454b3a|h=vklpp3ctc63iqufoxi6zx4i4lgodqfsg|/,ed2k://|file|%5BDrupal.Development.Tricks.for.Designers%282012.3%29%5D.Dani.Nordin.%E6%96%87%E5%AD%97%E7%89%88.epub|4158861|c46ffa77f791d2b461257c3c571a93bf|h=cglaoyzxci67k256cv6wnufvqg6rgebn|/,ed2k://|file|%5BDrupal.Development.Tricks.for.Designers%282012.3%29%5D.Dani.Nordin.%E6%96%87%E5%AD%97%E7%89%88.mobi|2976669|0d0678f01235b6cbf49102843c16bcdd|h=pxvgcsqdeftuv2ewthzdbnvda6dzxk5c|/,http://115.com/file/anetb1sk#,http://115.com/file/bej3a05p#,http://115.com/file/e7iw2d4p#,,,
,,,,,,,,,
"Linux Pocket Guide, 2nd Edition",ed2k://|file|%5BLinux.Pocket.Guide%282nd%2C2012.3%29%5D.Daniel.J.Barrett.%E6%96%87%E5%AD%97%E7%89%88.pdf|6021092|028f3a94820792821603c8ce2d2874e0|h=xxss3mhgavihevchwjb7samgdulgpuao|/,ed2k://|file|%5BLinux.Pocket.Guide%282nd%2C2012.3%29%5D.Daniel.J.Barrett.%E6%96%87%E5%AD%97%E7%89%88.epub|2521620|e17d6f903c2bfffd34f2f1ad088b9da1|h=ez7j3ha5fa2ogbnz4awjba6aub6fgqhj|/,ed2k://|file|%5BLinux.Pocket.Guide%282nd%2C2012.3%29%5D.Daniel.J.Barrett.%E6%96%87%E5%AD%97%E7%89%88.mobi|702121|38897134eb407ed27e669be8da4e32ce|h=j4lkkgpvq7jnpxshjepamcmwstv4lpux|/,http://115.com/file/beed5aii#,http://115.com/file/e77ku0pp#,http://115.com/file/e77kuuxx#,,,
,,,,,,,,,
Mobile Design Pattern Gallery,ed2k://|file|%5BMobile.Design.Pattern.Gallery%282012.3%29%5D.Theresa.Neil.%E6%96%87%E5%AD%97%E7%89%88.pdf|30115324|4ce914fa4516fec1aa22f3da89374621|h=oepidlkepgpywhxk66nbzapaoaav7gvd|/,ed2k://|file|%5BMobile.Design.Pattern.Gallery%282012.3%29%5D.Theresa.Neil.%E6%96%87%E5%AD%97%E7%89%88.epub|27338160|e3ab9f9091b0bbfc01a381a057cf98c4|h=qbwm4cin73yrq2soiilec5jy2djqf4dx|/,ed2k://|file|%5BMobile.Design.Pattern.Gallery%282012.3%29%5D.Theresa.Neil.%E6%96%87%E5%AD%97%E7%89%88.mobi|24413949|450bc3dd94f6a5c6eb8844a9761a167d|h=2yw4jwjkk7kb5gjsik53zbpzlzlh2sc7|/,http://115.com/file/dppjs13b#,http://115.com/file/c22cvs4v#,http://115.com/file/beenaf5p#,,,
,,,,,,,,,
Building Mobile Applications with Java,ed2k://|file|%5BBuilding.Mobile.Applications.with.Java%282012.3%29%5D.Joshua.Marinacci.%E6%96%87%E5%AD%97%E7%89%88.pdf|8375887|94504304285ae6a979597006c9944408|h=nc6yrpr6askzmwcrvsr7qe5yqs3a5vwd|/,ed2k://|file|%5BBuilding.Mobile.Applications.with.Java%282012.3%29%5D.Joshua.Marinacci.%E6%96%87%E5%AD%97%E7%89%88.epub|4013280|5789e09416fb4d4942d91fed3d9188a0|h=z7avj4ho3un7tc55lsxqmyexbhsoumkp|/,ed2k://|file|%5BBuilding.Mobile.Applications.with.Java%282012.3%29%5D.Joshua.Marinacci.%E6%96%87%E5%AD%97%E7%89%88.mobi|2181264|5c80208cf8d6438620728761bdad9553|h=rzmu53rrncymtxm75vc5r4z6twnkznlp|/,http://115.com/file/c22cnzt8#,http://115.com/file/c22cn4pf#,http://115.com/file/been5lga#,,,
,,,,,,,,,
"Programming Android, 2nd, Early Release",ed2k://|file|%5BProgramming.Android%282nd%2CEarly.Release%2C2012.3%29%5D.Zigurd.Mednieks.%E6%96%87%E5%AD%97%E7%89%88.pdf|8619703|22b88573ebf67f6f6bc9c4cfef461a96|h=x447q5ldl4fxcytkjdpiwvgtwqbynn6v|/,ed2k://|file|%5BProgramming.Android%282nd%2CEarly.Release%2C2012.3%29%5D.Zigurd.Mednieks.%E6%96%87%E5%AD%97%E7%89%88.epub|6314582|27944b40032a4a843f1a9dd9e2ed5291|h=2wk6qhldhvlzcfjb7unynhuywebl3b4m|/,ed2k://|file|%5BProgramming.Android%282nd%2CEarly.Release%2C2012.3%29%5D.Zigurd.Mednieks.%E6%96%87%E5%AD%97%E7%89%88.mobi|6524775|24d4b928b6591b3c7d7e7eca2546addb|h=5xchhzyneop45dejibs76f3x3jxqqppd|/,http://115.com/file/c22qn6zm#,http://115.com/file/e77kujcx#,http://115.com/file/c22qn52h#,,,
,,,,,,,,,
"The Art of SEO, 2nd Edition",ed2k://|file|%5BThe.Art.of.SEO%282nd%2C2012.3%29%5D.Eric.Enge.%E6%96%87%E5%AD%97%E7%89%88.pdf|72157871|299e5806c5f33b28adaad97bef7c7e6e|h=xejnedmdxtl2hn252gb6yw32qtxeeiut|/,ed2k://|file|%5BThe.Art.of.SEO%282nd%2C2012.3%29%5D.Eric.Enge.%E6%96%87%E5%AD%97%E7%89%88.epub|32414633|176cf99af12f15a580987caa2cb98ca3|h=sw3s2wlxj2lvkjbmfj4r43amvt7kzdmy|/,ed2k://|file|%5BThe.Art.of.SEO%282nd%2C2012.3%29%5D.Eric.Enge.%E6%96%87%E5%AD%97%E7%89%88.mobi|32203151|b411b6c73f3cc7d827f8b77052e730de|h=vpptn67p3emmd3yqchvp5gbgdhci72sd|/,http://115.com/file/ann83hxr#,http://115.com/file/e771uzs5#,http://115.com/file/e7712t7p#,,,
,,,,,,,,,
Think Complexity,ed2k://|file|%5BThink.Complexity%282012.2%29%5D.Allen.B.Downey.%E6%96%87%E5%AD%97%E7%89%88.pdf|5851091|8bf2492dc6d983df8288d468ef03b117|h=sccnwyujllqwarvezya5inn7og3qwlb7|/,ed2k://|file|%5BThink.Complexity%282012.2%29%5D.Allen.B.Downey.%E6%96%87%E5%AD%97%E7%89%88.epub|4263204|1b876c0bd1767dccc52966d7c90c7817|h=owyrzwuqzadjjuo3qrkchpfv7sushakn|/,ed2k://|file|%5BThink.Complexity%282012.2%29%5D.Allen.B.Downey.%E6%96%87%E5%AD%97%E7%89%88.mobi|2687633|2f126110f0345aa6dc0cccfefa165541|h=fktebtjjrwvlfxti3mlxvxcjw4wzkqy4|/,http://115.com/file/e77j2ll4#,http://115.com/file/c22ev4wf#,http://115.com/file/e77j2si2#,,,
,,,,,,,,,
"High Performance MySQL, 3rd Edition",ed2k://|file|%5BHigh.Performance.MySQL%283rd%2C2012.3%29%5D.Baron.Schwartz.%E6%96%87%E5%AD%97%E7%89%88.pdf|16631334|f0e722135bd4e5e3fa466c736a1eedc3|h=22qywqqy5rf5iiz7yuc5i654tp6et6fu|/,ed2k://|file|%5BHigh.Performance.MySQL%283rd%2C2012.3%29%5D.Baron.Schwartz.%E6%96%87%E5%AD%97%E7%89%88.epub|4808659|03c0a83ffde8d4ed262da98a1090a669|h=bxd7tkwoghqnp6pgpxit6b3u5rhmngqh|/,ed2k://|file|%5BHigh.Performance.MySQL%283rd%2C2012.3%29%5D.Baron.Schwartz.%E6%96%87%E5%AD%97%E7%89%88.mobi|3909949|6e197df3f9815007e96c07be87e8b22f|h=4rm2h6nd6drqij3joigfsvknc2bjbd6n|/,http://pan.baidu.com/s/1midIQq0,,,,,
,,,,,,,,,
Machine Learning for Hackers,ed2k://|file|%5BMachine.Learning.for.Hackers%282012.2%29%5D.Drew.Conway.%E6%96%87%E5%AD%97%E7%89%88.pdf|24204134|4a80d87890fe90be12a62c4e3281cfcc|h=vr4zh2j4nlejazvxbgdso6df7tyedxgw|/,ed2k://|file|%5BMachine.Learning.for.Hackers%282012.2%29%5D.Drew.Conway.%E6%96%87%E5%AD%97%E7%89%88.epub|16791025|b28daa12c4be74199d210677f6f7c8aa|h=oico7dqjf2xgy3jdgr5k4xpvqaalhtrb|/,ed2k://|file|%5BMachine.Learning.for.Hackers%282012.2%29%5D.Drew.Conway.%E6%96%87%E5%AD%97%E7%89%88.mobi|10979541|94c199549ec69b880428d47abbc6e779|h=2x73kgwot7x36ful3pvwbmzhj4ep2zem|/,http://pan.baidu.com/s/1bpLs5Vh,,,,,
,,,,,,,,,
Programming Entity Framework: DbContext,ed2k://|file|%5BProgramming.Entity.Framework%EF%BC%9ADbContext%282012.2%29%5D.Julia.Lerman.%E6%96%87%E5%AD%97%E7%89%88.pdf|7554414|8318406dbb45b60df4cea1669bd46bf1|h=wngpk4qsaobcxidbjk7bb77h6qcd2mnn|/,ed2k://|file|%5BProgramming.Entity.Framework%EF%BC%9ADbContext%282012.2%29%5D.Julia.Lerman.%E6%96%87%E5%AD%97%E7%89%88.epub|3364478|263693846158fc638c3d9a86b926c335|h=2btlr53ixo7dcu3wnmiazyj3bqpzgusf|/,ed2k://|file|%5BProgramming.Entity.Framework%EF%BC%9ADbContext%282012.2%29%5D.Julia.Lerman.%E6%96%87%E5%AD%97%E7%89%88.mobi|1945668|eb34e81ad0e1f0a5361bb8e410543b7a|h=7trirwu5axjn3gkf6qlfxcpgaz36lhq7|/,http://115.com/file/e777vexp#,http://115.com/file/annny6uw#,http://115.com/file/dppp0e0q#,,,
,,,,,,,,,
Algorithms in a Nutshell,ed2k://|file|%5BAlgorithms.in.a.Nutshell%282008.10%29%5D.George.T.Heineman.%E6%96%87%E5%AD%97%E7%89%88.pdf|12938229|0ba85ae9baea32b9800f40cef37d6bd6|h=2gtu7obvozv6mrrwa7robz2ti44prov4|/,ed2k://|file|%5BAlgorithms.in.a.Nutshell%282008.10%29%5D.George.T.Heineman.%E6%96%87%E5%AD%97%E7%89%88.epub|5251504|eef0c9c4b326be2490c9685e5f4d8876|h=j2qqdub2jyeisjxxt7slaq6ko57gwu5j|/,ed2k://|file|%5BAlgorithms.in.a.Nutshell%282008.10%29%5D.George.T.Heineman.%E6%96%87%E5%AD%97%E7%89%88.mobi|8016797|a9c465e515d862c022084f978f007383|h=mfgxrjfv64fplynff4halsfu6nj62l6u|/,http://115.com/file/c22evpes#,http://115.com/file/anncbsz5#,http://115.com/file/e77j2oox#,,,
,,,,,,,,,
"Programming Perl, 4th Edition",ed2k://|file|%5BProgramming.Perl%284th%2C2012.2%29%5D.Tom.Christiansen.%E6%96%87%E5%AD%97%E7%89%88.pdf|21146356|10216e5dc0636743985b1ecea2b51446|h=vlxa2wmmzzg65sbysup5cog4tdmzdwws|/,http://115.com/file/c222tgi0#,,,,,,,
,,,,,,,,,
Making Musical Apps,ed2k://|file|%5BMaking.Musical.Apps%282012.2%29%5D.Peter.Brinkmann.%E6%96%87%E5%AD%97%E7%89%88.pdf|7786482|33be3c31beb038c892e292a1367c4aaa|h=bt2ybrn45doty2vkeiblq25faqmcqs2x|/,ed2k://|file|%5BMaking.Musical.Apps%282012.2%29%5D.Peter.Brinkmann.%E6%96%87%E5%AD%97%E7%89%88.epub|4684249|54f6e045f04a75f96da46347abaac25a|h=pcamuj4mozm7no3xc4wqkchfttk36ord|/,ed2k://|file|%5BMaking.Musical.Apps%282012.2%29%5D.Peter.Brinkmann.%E6%96%87%E5%AD%97%E7%89%88.mobi|3349502|0e216f9724b812baa07534ed56f6185d|h=tof2b2msckgr7wglt7mjtt2qseg4tddn|/,http://115.com/file/c22unags#,http://115.com/file/c22un810#,http://115.com/file/dppdcb5q#,,,
,,,,,,,,,
